time,aX,aY,aZ,gX,gY,gZ
200179,0.9980469,-0.044189453,-0.09509277,-0.36621094,-2.5634766,-0.24414062
200189,0.9980469,-0.05102539,-0.0982666,-0.30517578,-2.5024414,-0.30517578
200199,0.99890137,-0.048461914,-0.09777832,0.0,-2.5024414,-0.4272461
200209,0.9970703,-0.0423584,-0.099365234,0.18310547,-2.4414062,-0.7324219
200229,0.9958496,-0.04675293,-0.09411621,0.9765625,-2.5024414,-0.8544922
200249,1.0009766,-0.038208008,-0.09680176,0.8544922,-2.6245117,-1.0375977
200259,0.9992676,-0.036621094,-0.09692383,0.5493164,-2.6855469,-0.9765625
200269,0.99658203,-0.036254883,-0.09680176,0.36621094,-2.6245117,-0.8544922
200279,0.9954834,-0.036499023,-0.095703125,0.30517578,-2.6855469,-0.79345703
200289,0.99572754,-0.037353516,-0.096191406,0.24414062,-2.6245117,-0.6713867
200299,0.9979248,-0.041259766,-0.09667969,0.24414062,-2.6245117,-0.48828125
200309,0.9979248,-0.044677734,-0.09460449,0.36621094,-2.6245117,-0.4272461
200319,0.9970703,-0.045288086,-0.09289551,0.48828125,-2.6245117,-0.5493164
