time,aX,aY,aZ,gX,gY,gZ
16833353,0.9951172,-0.119506836,-0.07080078,0.36621094,-2.6245117,-0.61035156
16833363,0.9959717,-0.12023926,-0.07104492,0.48828125,-2.5024414,-0.61035156
16833373,0.9946289,-0.119384766,-0.0736084,0.5493164,-2.5024414,-0.61035156
16833383,0.994751,-0.11975098,-0.07324219,0.61035156,-2.319336,-0.7324219
16833393,0.99560547,-0.12036133,-0.07373047,0.5493164,-2.2583008,-0.79345703
16833403,0.99523926,-0.119628906,-0.07324219,0.61035156,-2.0751953,-0.8544922
16833413,0.99450684,-0.11767578,-0.07128906,0.79345703,-1.953125,-0.79345703
16833423,0.9951172,-0.11669922,-0.071899414,0.79345703,-1.8920898,-0.8544922
16833433,0.99560547,-0.11401367,-0.071899414,0.61035156,-1.8920898,-0.8544922
16833443,0.99487305,-0.115722656,-0.07006836,0.48828125,-1.7700195,-0.8544922
16833453,0.9953613,-0.11633301,-0.07006836,0.36621094,-1.7700195,-0.79345703
16833463,0.9959717,-0.1159668,-0.06896973,0.12207031,-1.6479492,-0.7324219
16833483,0.9937744,-0.11657715,-0.06713867,0.30517578,-1.6479492,-0.5493164
16833503,0.9937744,-0.11669922,-0.06225586,0.61035156,-1.7700195,-0.61035156
16833513,0.99365234,-0.11791992,-0.06347656,0.6713867,-1.953125,-0.5493164
16833523,0.9946289,-0.115600586,-0.06286621,0.7324219,-2.1362305,-0.5493164
16833533,0.9941406,-0.1159668,-0.063964844,0.48828125,-2.1362305,-0.48828125
16833543,0.9941406,-0.11645508,-0.064331055,0.36621094,-2.1362305,-0.5493164
16833553,0.99438477,-0.11682129,-0.06359863,0.30517578,-2.2583008,-0.4272461
16833563,0.99450684,-0.11743164,-0.06323242,0.4272461,-2.380371,-0.48828125
16833573,0.99560547,-0.11791992,-0.06359863,0.48828125,-2.5024414,-0.48828125
16833583,0.993042,-0.11779785,-0.06689453,0.48828125,-2.5024414,-0.48828125
16833593,0.99572754,-0.11804199,-0.067871094,0.36621094,-2.6245117,-0.5493164
16833603,0.99450684,-0.119140625,-0.06591797,0.36621094,-2.6855469,-0.5493164
16833613,0.99523926,-0.118896484,-0.064208984,0.4272461,-2.6245117,-0.5493164
16833623,0.9934082,-0.11804199,-0.064697266,0.61035156,-2.8076172,-0.61035156
16833643,0.9953613,-0.11450195,-0.0703125,0.5493164,-2.8686523,-0.61035156
16833663,0.99487305,-0.115112305,-0.07495117,-0.36621094,-2.6245117,-0.48828125
16833673,0.9946289,-0.11804199,-0.072265625,-0.4272461,-2.6245117,-0.4272461
16833683,0.99401855,-0.12121582,-0.06933594,-0.30517578,-2.4414062,-0.36621094
16833693,0.99279785,-0.12158203,-0.0657959,0.0,-2.5024414,-0.36621094
16833703,0.99438477,-0.12243652,-0.06713867,0.48828125,-2.5024414,-0.4272461
16833713,0.9953613,-0.1217041,-0.06567383,0.9765625,-2.6855469,-0.5493164
16833723,0.9967041,-0.11987305,-0.06628418,1.2817383,-2.6245117,-0.6713867
16833733,0.9974365,-0.11682129,-0.06921387,1.3427734,-2.6855469,-0.7324219
16833743,0.9953613,-0.115722656,-0.07092285,0.9765625,-2.5024414,-0.8544922
16833753,0.9959717,-0.11633301,-0.07128906,0.6713867,-2.4414062,-0.79345703
16833763,0.9949951,-0.1159668,-0.07043457,0.61035156,-2.380371,-0.7324219
16833773,0.9953613,-0.11682129,-0.068603516,0.48828125,-2.380371,-0.7324219
16833783,0.99438477,-0.11706543,-0.0657959,0.5493164,-2.4414062,-0.7324219
16833793,0.9941406,-0.11645508,-0.06518555,0.79345703,-2.6245117,-0.6713867
16833813,0.99450684,-0.1171875,-0.06677246,0.6713867,-2.6245117,-0.5493164
16833823,0.99560547,-0.1171875,-0.067871094,0.48828125,-2.5634766,-0.5493164
16833833,0.9954834,-0.11706543,-0.06982422,0.30517578,-2.6245117,-0.61035156
16833843,0.99450684,-0.11657715,-0.07165527,-0.061035156,-2.5024414,-0.5493164
16833853,0.994751,-0.11682129,-0.0703125,-0.12207031,-2.4414062,-0.61035156
16833863,0.99365234,-0.11730957,-0.06982422,-0.12207031,-2.380371,-0.6713867
16833873,0.994751,-0.115722656,-0.067871094,0.0,-2.4414062,-0.61035156
16833883,0.9959717,-0.1159668,-0.068115234,0.12207031,-2.4414062,-0.48828125
16833893,0.99523926,-0.11657715,-0.068237305,0.18310547,-2.4414062,-0.48828125
16833903,0.9949951,-0.11767578,-0.06982422,0.24414062,-2.4414062,-0.4272461
16833913,0.99572754,-0.119384766,-0.06774902,0.48828125,-2.5024414,-0.48828125
16833923,0.9958496,-0.119262695,-0.067871094,0.5493164,-2.4414062,-0.5493164
16833933,0.99560547,-0.11779785,-0.06994629,0.5493164,-2.380371,-0.48828125
16833943,0.9954834,-0.11743164,-0.07067871,0.4272461,-2.319336,-0.61035156
16833953,0.99560547,-0.11694336,-0.06982422,0.4272461,-2.1972656,-0.48828125
16833973,0.99523926,-0.118652344,-0.067993164,0.30517578,-2.1972656,-0.5493164
16833993,0.9958496,-0.11853027,-0.068847656,0.5493164,-2.1972656,-0.5493164
16834003,0.9946289,-0.119506836,-0.06530762,0.79345703,-2.2583008,-0.6713867
16834013,0.99438477,-0.11987305,-0.06665039,0.9765625,-2.319336,-0.6713867
16834023,0.99523926,-0.11791992,-0.06628418,0.9765625,-2.2583008,-0.6713867
16834033,0.9959717,-0.115600586,-0.0690918,0.79345703,-2.319336,-0.7324219
16834043,0.9946289,-0.11584473,-0.068725586,0.36621094,-2.1362305,-0.79345703
16834053,0.9937744,-0.115234375,-0.068847656,0.12207031,-2.2583008,-0.7324219
16834063,0.9937744,-0.11779785,-0.068359375,0.18310547,-2.1972656,-0.6713867
16834073,0.99438477,-0.119018555,-0.06555176,0.18310547,-2.319336,-0.61035156
16834083,0.9941406,-0.118774414,-0.064941406,0.30517578,-2.319336,-0.7324219
16834093,0.994751,-0.11791992,-0.064331055,0.5493164,-2.4414062,-0.6713867
16834103,0.99401855,-0.11816406,-0.06542969,0.79345703,-2.4414062,-0.7324219
16834113,0.99487305,-0.11767578,-0.06567383,0.91552734,-2.5024414,-0.6713867
16834133,0.99523926,-0.114990234,-0.07067871,0.24414062,-2.5024414,-0.6713867
16834153,0.9938965,-0.11682129,-0.06604004,0.0,-2.380371,-0.5493164
16834163,0.99438477,-0.11779785,-0.064453125,0.24414062,-2.4414062,-0.48828125
16834173,0.9942627,-0.11816406,-0.06567383,0.4272461,-2.5024414,-0.4272461
16834183,0.9954834,-0.118652344,-0.06542969,0.7324219,-2.5024414,-0.5493164
16834193,0.99572754,-0.11743164,-0.06774902,0.8544922,-2.5024414,-0.61035156
16834203,0.99609375,-0.11804199,-0.068115234,0.6713867,-2.5634766,-0.6713867
16834213,0.9954834,-0.11633301,-0.06713867,0.7324219,-2.5634766,-0.61035156
16834223,0.9941406,-0.11706543,-0.06762695,0.6713867,-2.5024414,-0.48828125
16834233,0.99450684,-0.11657715,-0.06616211,0.5493164,-2.5634766,-0.48828125
16834243,0.9937744,-0.11694336,-0.06628418,0.5493164,-2.5634766,-0.5493164
16834253,0.99487305,-0.11730957,-0.06604004,0.4272461,-2.6245117,-0.5493164
16834263,0.9941406,-0.11706543,-0.068847656,0.18310547,-2.5024414,-0.5493164
16834273,0.9951172,-0.11767578,-0.06994629,0.0,-2.5024414,-0.48828125
16834283,0.9959717,-0.11743164,-0.0690918,0.12207031,-2.5634766,-0.5493164
16834303,0.994751,-0.12011719,-0.068237305,0.61035156,-2.5634766,-0.5493164
16834323,0.9951172,-0.11706543,-0.06738281,0.79345703,-2.4414062,-0.5493164
16834333,0.9954834,-0.11694336,-0.06958008,0.7324219,-2.380371,-0.61035156
16834343,0.9954834,-0.115356445,-0.07019043,0.24414062,-2.319336,-0.6713867
16834353,0.9949951,-0.114746094,-0.06958008,0.061035156,-2.319336,-0.61035156
16834363,0.994751,-0.11657715,-0.067993164,0.061035156,-2.319336,-0.48828125
16834373,0.9946289,-0.118652344,-0.068603516,0.18310547,-2.4414062,-0.48828125
16834383,0.99438477,-0.12072754,-0.0670166,0.24414062,-2.380371,-0.4272461
16834393,0.9946289,-0.12084961,-0.064331055,0.5493164,-2.4414062,-0.5493164
16834403,0.99450684,-0.12084961,-0.06555176,1.0375977,-2.4414062,-0.5493164
16834413,0.99560547,-0.118774414,-0.06628418,1.159668,-2.5024414,-0.61035156
16834423,0.9954834,-0.11669922,-0.06713867,0.9765625,-2.5024414,-0.6713867
16834433,0.9953613,-0.1159668,-0.06604004,0.8544922,-2.5024414,-0.6713867
16834443,0.9937744,-0.115722656,-0.06750488,0.61035156,-2.4414062,-0.6713867
16834463,0.99523926,-0.11694336,-0.06555176,0.48828125,-2.5634766,-0.61035156
16834483,0.99560547,-0.115112305,-0.06665039,0.48828125,-2.6245117,-0.5493164
